id;assessmentDate;assessmentRound;assessedBy;approvedBy;documentationScreening;documentationPopulationReduction;documentationGeographicExtent;documentationPopulationSize;documentationQuantitativeAnalysis;scientificName;vernacularName;population;taxonID;scientificNameAuthorship;family;order;speciesGroup;redlistCategory;redlistCategoryCriteria;redlistCategoryUpDownListing;habitat.ecosystems;habitat.overallHabitatTypes;habitat.specificHabitatTypes;habitat.overallSubstrates;habitat.substrates;habitat.diets;habitat.dietsSpecies;habitat.dietsGenera;humidity.min;humidity.max;reaction.min;reaction.max;nutrient.min;nutrient.max;salinity.min;salinity.max;lightCondition.min;lightCondition.max;temperature.min;temperature.max;disturbance.min;disturbance.max;geography.extentOfOccurrence;geography.areaOfOccurrence;geography.numberOfLocations;geography.fragmented;reduction.amount;reduction.timespan;population.matureIndividuals;quantitativeAnalysis;additionalInformation.yearOfFirstRecord;additionalInformation.yearOfMostRecentRecord;additionalInformation.trend;extended.historicNumberOfLocalities;extended.historicTrendDescription;extended.native;extended.geographicExtentCrossesRegion;extended.threats;extended.overallThreats;extended.nationalDistribution;extended.totalDistribution;extended.commentsForUpdownListing;extended.commentsForNomenclature;extended.references;extended.commentsForAdditionalInformation;extended.additionalComments
10009;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Bestandsudviklingen for smalbægret ensian er i tilbagegang, ligesom bestandsstørrelsen svinger årligt, da arten er enårig.;;;Gentianella amarella;Smalbægret ensian;National;;(L.) Börner;Gentianaceae;Gentianales;Karplanter;EN;"B1bc; B2bc";;Terrestrisk;Mose og eng, Græsland og hede;Fersk natureng, kalkrig, Kalkgræsland;;Bar jord/sand, Kalk;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;;I Hansen (1958) var smalbægret ensian mere udbredt især i Jylland, på Sjælland, Lolland og Bornholm i forhold til AFD (Hartvig 2015). På Øerne blev arten sidst registreret i Allindelille Fredskov i 1936.;;False;;;Smalbægret ensian er en toårig akærofyt. Den forekommer hist og her i Limfjordsegnene, mens den mangler i den øvrige del af landet. Arten er registreret på 30 lokaliteter i 17 ruder i AFD (Hartvig 2015).;Smalbægret ensian er udbredt i hele Nordeuropa og mod syd har den spredte forekomster i Mellemeruropa bjerge. Udbredelsen fortsætter mod øst langt ind i Asien med spredte forekomster i bjerge længere mod syd (Hultén & Fries 1986).;;"Synonymer : Gentiana amarella L.; Gentiana amarella L. ssp. axillaris (F. W. Schmidt) Murb. (var. amarella); Gentiana amarella L. ssp. lingulata (C. Agardh) Hartm., Gentianella amarella (L.) Börner ssp. lingulata (C. Agardh) Holub (var. lingulata)";Hansen 1958, Hartvig 2015, Hultén & Fries 1986,;;
10019;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Da det kun er hovedarten, Gentianella campestris, der er tilgængeligt i datasættet, er punkterne for bredbægret ensian fjernet fra udbredelseskortet i overensstemmelse med AFD (Hartvig 2015). Med spredte forekomster på Fyn og Sjælland er underartens udbredelse i Danmark fragmenteret. Antal modne individer svinger, da den er enårig, ligesom den er i tilbagegang.;Bestanden af baltisk ensian har været optalt i fire år på Eskebjerg Vesterlyng: 1998 468 planter, 1999 654 planter 2000 688 planter og 2002 149 planter (P. Wind, pers.obs. 1998-2002).;;Gentianella campestris subsp. baltica;Baltisk ensian;National;;(Murb.) Tutin;Gentianaceae;Gentianales;Karplanter;EN;B2abc;;Terrestrisk;Græsland og hede, Kyst;Sandgræsland, Tørgræsland, Øvre strandeng;;Bar jord/sand, Fint/groft sand, Tørv;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;114;I forhold til Hansen (1958), hvor baltisk ensian var registreret på talrige lokaliteter i Jylland samt på Sjælland, Fyn, Lolland, Falster, Møn og Bornholm, er arten gået tilbage i AFD (Hartvig 2015).;;False;;;Baltisk ensian er en enårig arkæofyt. Den har flest voksesteder på Jyllands vestkyst. På Øerne har den et par voksesteder på Sjælland samt ét på Romsø. Baltisk ensian er registreret i 21 ruder i AFD (Hartvig 2015).;Baltisk ensian har en begrænset udbredelse i Nordvesteuropa med forekomster på De britiske Øer, Sydvestnorge, Sydsverige og fra Nordfrankrig over Belgien, Holland, Tyskland, Tjekkiet til det nordlige Polen (Hultén & Fries 1986).;;Synonymer: Gentiana baltica Murb., Gentiana campestris L. ssp. baltica (Murb.) Vollm., Gentianella campestris (L.) Börner ssp. baltica (Murb.) Tutin ex N. M. Pritch.;Hansen 1958, Hartvig 2015, Hultén & Fries 1986;"Baltisk ensian er enårig og svinger derfor meget i forekomst fra år til år; den kan være væk i enkelte år for siden at optræde i 1000-vis i efterfølgende år.";Angivelsen af antallet af lokaliteter, baltisk ensian tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Hansen 1958).
10024;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Da det kun er hovedarten, Gentianella campestris, der er tilgængeligt i datasættet, er punkterne for baltisk ensian fjernet fra udbredelseskortet i overensstemmelse med AFD (Hartvig 2015). Med forekomst på Mors, i Thy og Vendsyssel og i Midtjylland er bredbægret ensians udbredelse i Danmark fragmenteret. Antal modne individer svinger, da den er enårig, ligesom den er i tilbagegang.;;;Gentianella campestris var. campestris;Sen bredbægret ensian;National;;;Gentianaceae;Gentianales;Karplanter;EN;B2abc;;Terrestrisk;Græsland og hede;Sandgræsland, Tørgræsland, Kalkgræsland;;Bar jord/sand, Kalk;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;143;I Hansen (1958) er bredbægret ensian registreret på 112 lokaliteter i Jylland samt 21 lokaliteter på Øerne, mens den i AFD (Hartvig 2015) nu kun er registreret i Jylland og det især i Nordjylland.;;False;;;Bredbægret ensian er en toårig arkæofyt. Den vokser på overdrev, kalkholdige skrænter, grønklitlavninger og klitheder. Den registreret i 8 ruder i AFD (Hartvig 2015).;Bredbægret ensians udbredelse i Europa er disjunkt. I Nordeuropa forekommer den på Island, Færøerne, De britiske Øer, Skandinavien og Sydfinland, mens den i Mellemeruropa forekommer i Pyrenæerne, Alperne, de nordlige Apenniner samt i Syd- og Mellemtyskland (Hultén & Fries 1986).;;"Synonymer: Gentiana campestris L.; Gentiana campestris L. ssp. germanica (Froel.) Murb., Gentianella campestris (L.) Börner ssp. campestris (var. campestris)";Hansen 1958, Hartvig 2015, Hultén & Fries 1986;"Bredbægret ensian er enårig og svinger derfor meget i forekomst fra år til år; den kan være væk i enkelte år for siden at optræde i 1000-vis i de efterfølgende år.";Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Hansen 1958).
10018;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Antal modne individer af eng-ensian svinger, da den er enårig, ligesom den er i tilbagegang.;Bestanden af Eng-ensian har været optalt i fire år på Eskebjerg Vesterlyng: 1998 50 planter, 1999 12 planter 2000 12 planter og 2002 21 planter (P. Wind, pers.obs. 1998-2002).;;Gentianella uliginosa;Eng-ensian;National;;(Willd.) Börner;Gentianaceae;Gentianales;Karplanter;EN;B2abc;;Terrestrisk;Mose og eng, Græsland og hede, Kyst;Fersk natureng, kalkrig, Kalkgræsland, Øvre strandeng;;Bar jord/sand, Kalk;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;114;I forhold til Hansen (1958) er eng-ensian blevet sjældnere og er gået særligt stærkt tilbage i de vestlige og sydvestlige Jylland i AFD (Hartvig 2015).;;False;;;Eng-ensian er en enårig arkæofyt. Den vokser på kalkenge, strandoverdrev, klitlavninger, den øvre del af strandenge og hedelavninger. Arten er registreret på 55 lokaliteter i 36 ruder i AFD (Hartvig 2015).;Eng-ensian har en begrænset udbredelse i Nord- og Nordvesteuropa. Nordgrænsen løber fra England, over Sydskandinavien til Sydvestfinland. Østgrænsen løber gennem Baltikum og lidt ind i Vestrusland, og sydgrænsen stækker sig fra det sydlige Polen, gennem Tjekkiet og Sydtyskland til Normandiet (Hultén & Fries 1986).;;Synonym. Gentiana uliginosa Willd.;Hansen 1958, Hartvig 2015, Hultén & Fries 1986;"Eng-ensian er enårig og svinger derfor meget i forekomst fra år til år; den kan være væk i enkelte år for siden at optræde i 1000-vis i de efterfølgende år.";Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Hansen 1958).
10022;2018;2019;Peter Wind;Søren Grøntved;Storbægret storkenæb er hjemmehørende i Danmark. I forhold til Køie & Køie (1939) er arten blevet noget hyppigere i Vest- og Nordjylland i AFD (Hartvig 2015). Storbægret storkenæb er registreret i 520 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang.;;;;;Geranium columbinum;Storbægret storkenæb;National;;L.;Geraniaceae;Geraniales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Storbægret storkenæb forekommer i de fleste egne af Danmark.
10017;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. I beregningen indgår alene de bornholmske bestande. Skinnende storkenæb er enårig, hvorfor bestandsstørrelsen svinger betydeligt i antal år for år.;;;Geranium lucidum;Skinnende storkenæb;National;;L.;Geraniaceae;Geraniales;Karplanter;VU;"B1ac; B2ac";;Terrestrisk;Skov og krat;Muldbundsskov;;Bar jord/sand, Store sten/klipper, Muld;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;I forhold til Køie & Køie (1939) er arten blevet sjældnere i dens indigene område på Bornholm i AFD (Hartvig 2015).;;False;;;Skinnende storkenæb er en hjemmehørende arkæofyt, der kun er indigen på Bornholm. Arten er registreret i 16 ruder i AFD, heraf 6 på Bornholm (Hartvig 2015).;Skinnende storkenæb forekommer naturligt fra det sydlige Skandinavien over De britiske Øer til Sydvest- og Sydeuropa samt Nordvestafrika og Madeira. Mod øst strækker udbredelsen sig over Kaukasus til det vestlige Himalaya (Hultén & Fries 1986).;;;Hartvig 2015, Hultén & Fries 1986, Køie & Køie 1939;Skinnende storkenæb forekommer spontan på Bornholm. Den er forvildet fra dyrkning i andre dele af Danmark.;Antallet af lokaliteter, hvor skindende storkenæbs tidligere har forekommet, er opgjort ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Køie & Køie 1939). Hertil kommer 3 forvildede fund på Sjælland.
10023;2018;2019;Peter Wind;Søren Grøntved;;;I forhold til Køie & Køie (1939) er arten blevet sjældnere på Lolland og Falster i AFD (Hartvig 2015). Samme trend ses i NOVANA habitatovervågningen hvor arten er gået statistisk signifikant tilbage. Kær-storkenæb er registreret i 86 ruder i AFD (Hartvig 2015). Det formodes der er 1 lokalitet pr. rude idet arten generelt er ret sjælden. Forekomstareal er beregnet med 2x2 km metoden.;;;Geranium palustre;Kær-storkenæb;National;;L.;Geraniaceae;Geraniales;Karplanter;NT;B2b;;Terrestrisk;Skov og krat, Mose og eng;Fugtig skovlysning, Engskov, Overgangskær;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordvestgrænsen for kær-storkenæbs naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;True;;;;;;;;Kær-storkenæb er sjælden, hyppigst i Sydøstdanmark.;
10030;2018;2019;Peter Wind;Søren Grøntved;Liden storkenæb er hjemmehørende i Danmark. Arten er registreret i 1305 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Geranium pusillum;Liden storkenæb;National;;L.;Geraniaceae;Geraniales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Liden storkenæb forekommer bl.a. på overdrev, strandoverdrev, vejrabatter og -skrænter, i afgrøden på marker, brakmarker, langs skovveje, omkring bebyggelse, på ruderater, havnepladser og jernbaneterræner.
10032;2018;2019;Peter Wind;Søren Grøntved;Stinkende storkenæb er hjemmehørende i Danmark. Stinkende storkenæb er registreret i 1214 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil eller i spredning bl.a. til haver og parker.;;;;;Geranium robertianum;Stinkende storkenæb;National;;L.;Geraniaceae;Geraniales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Stinkende storkenæb forekommer i de fleste egne af Danmark.
10036;2018;2019;Peter Wind;Søren Grøntved;Strand-storkenæb er hjemmehørende i Danmark. Den er registreret i 31 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Geranium robertianum var. rubricaule;Strand-storkenæb;National;;Hornem.;Geraniaceae;Geraniales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;;;;;;;;;;Strand-storkenæb forekommer hyppigt på stenet strand og rullestenstrandvolde.
10046;2018;2019;Peter Wind;Søren Grøntved;Blodrød storkenæb er hjemmehørende i Danmark. I forhold til Køie & Køie (1939) er arten blevet markant mere almindelig både i indlandet og kystområderne i AFD (Hartvig 2015). Blodrød storkenæb er registreret i 389 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang.;;;;;Geranium sanguineum;Blodrød storkenæb;National;;L.;Geraniaceae;Geraniales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;Fremgangen for blodrød storkenæb i indlandet kan skyldes spredning fra haver eller udplantning.;;False;;;;;;;;;Blodrød storkenæb forekommer i de fleste egne af Danmark.
10037;2018;2019;Peter Wind;Søren Grøntved;Skov-storkenæb er hjemmehørende i Danmark. I forhold til Køie & Køie (1939) er arten med undtagelse af Bornholm blevet sjældnere på bl.a. Fyn og Lolland i AFD (Hartvig 2015). Skov-storkenæb er registreret i 46 ruder i AFD (Hartvig 2015). Den har stadig så mange bestande på landsplan, at en evt. mindre fremtidig tilbagegang ikke er en trussel for arten.;;;;;Geranium sylvaticum;Skov-storkenæb;National;;L.;Geraniaceae;Geraniales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;Skov-storkenæb forekommer især i Midtjylland, på Roskildeegnen og på Bornholm.
10045;2018;2019;Peter Wind;Søren Grøntved;Eng-nellikerod er hjemmehørende i Danmark. Arten er registreret i 1000 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Geum rivale;Eng-nellikerod;National;;L.;Rosaceae;Rosales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Eng-nellikerod forekommer i de fleste egne af Danmark.
10039;2018;2019;Peter Wind;Søren Grøntved;Feber-nellikerod er hjemmehørende i Danmark. I forhold til Pedersen (1965) er arten blevet hyppigere især i Nord- og Vestjylland i AFD (Hartvig 2015). Feber-nellikerod er registreret i 1313 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang.;;;;;Geum urbanum;Feber-nellikerod;National;;L.;Rosaceae;Rosales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Feber-nellikerod forekommer i de fleste egne af Danmark.
10061;2018;2019;Peter Wind;Søren Grøntved;Strand-hornskulpe er hjemmehørende i Danmark. Arten er registreret på omkring 50 lokaliteter i 18 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang, idet arten har spredt sig til flere kystlokaliteter i de seneste 50 år (Hartvig 2015).;;;;;Glaucium flavum;Strand-hornskulpe;National;;Crantz;Papaveraceae;Papaverales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;Nordøstgrænsen for strand-hornskylpes naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;True;;;;;;;;;Strand-hornskulpes hovedforekomstområde har været og er fortsat den vestlige del af Limfjorden. Den er endvidere registreret på Fanø, Sjællands Odde og Veddinge Strand (Hartvig 2015).
10054;2018;2019;Peter Wind;Søren Grøntved;Korsknap er hjemmehørende i Danmark. I forhold til Pedersen (1969) er arten blevet langt hyppigere i Nord- og Vestjylland i AFD (Hartvig 2015). Korsknap er registreret i 1274 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang.;;;Bestandsudviklingen for korsknap er i fremgang.;;Glechoma hederacea;Korsknap;National;;L.;Lamiaceae;Lamiales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Korsknap er almindelig i det meste af Danmark.
10059;2018;2019;Peter Wind;Søren Grøntved;Tandet sødgræs er hjemmehørende i Danmark. Tandet sødgræs er registreret på 770 lokaliteter i 448 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Glyceria declinata;Tandet sødgræs;National;;Bréb.;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;Nordgrænsen for tandet sødgræs' udbredelse går gennem Danmark (Hultén & Fries 1986).;;True;;;;;;;;;Tandet sødgræs forekommer spredt i Jylland og er sjælden eller manglende i resten af Danmark. Den optræder på dyrket jord typisk i tidvise vandansamlinger, på kreaturtrapede steder og på kunstvande marker.
10056;2018;2019;Peter Wind;Søren Grøntved;Manna-sødgræs er hjemmehørende i Danmark. Arten er registreret i 1232 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Glyceria fluitans;Manna-sødgræs;National;;(L.) R. Br.;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Manna-sødgræs er almindelig på fugtig eller vanddækket jordbund i de fleste egne af Danmark.
10050;2018;2019;Peter Wind;Søren Grøntved;Høj sødgræs er hjemmehørende i Danmark. Arten er registreret i 785 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Glyceria maxima;Høj sødgræs;National;;(Hartm.) Holmb.;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Høj sødgræs er almindelig i vandløb, grøfter eller søer i de fleste egne af Danmark.
10058;2018;2019;Peter Wind;Søren Grøntved;Butblomstret sødgræs er hjemmehørende i Danmark. Butblomstret sødgræs er registreret i 608 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Glyceria notata;Butblomstret sødgræs;National;;Chevall.;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;Nordgrænsen for butblomstret sødgræs' udbredelse går gennem Danmark (Hultén & Fries 1986).;;True;;;;;;;;;Butblomstret sødgræs ret almindelig til hist og her på fugtig bund ved vandløb, vandhuller og søbredder på Øerne og i morænelersegnene i Jylland, mens den er sjælden i Vest- og Sydvestjylland samt i de sydlige Vendsyssel (Hartvig 2015).
10070;2018;2019;Peter Wind;Søren Grøntved;Rank evighedsblomst er hjemmehørende i Danmark. Arten er registreret i 851 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Gnaphalium sylvaticum;Rank evighedsblomst;National;;L.;Asteraceae;Asterales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Rank evighedsblomst forekommer i de fleste egne af Danmark især på tør, mindre næringsrig jordbund.
10057;2018;2019;Peter Wind;Søren Grøntved;Sump-evighedsblomst er hjemmehørende i Danmark. Arten er registreret i 1242 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil eller i fremgang, da arten er i stand til at sprede sig til sekundære lokaliteter bl.a. langs veje og i bymæssig bebyggelse.;;;;;Gnaphalium uliginosum;Sump-evighedsblomst;National;;L.;Asteraceae;Asterales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Sump-evighedsblomst forekommer i de fleste egne af Danmark især på tidvis fugtige steder og forstyrret, kulturpræget jordbund.
10063;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Fem bestande af knærod har været overvåget periodevist siden 1990. Optællingerne viser betydelige årlige udsving med enten få eller mange blomstrende skud. Optællinger af vegetative skud viser, at mængden heraf ofte er 10-doblet i forhold til antallet af blomstrende skud. På den baggrund anslås det, at bestandsudviklingen er stabil.;;;Goodyera repens;Knærod;National;;(L.) R. Br.;Orchidaceae;Orchidales;Karplanter;LC;;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1877;;Stable;9;Det ældste danske belæg på Botanisk Museum af knærod er fra 1877, hvor den blev fundet i Tisvilde Hegn (Pedersen og Løjtnant 1992). Omkring 1950 var den registreret på 9 lokaliteter (Grøntved 1948).;;False;;;Knærod er antagelig en selvindvandret neofyt. Arten er registreret på 36 lokaliteter i 17 ruder i AFD (Hartvig 2015).;Knærod har cirkumboreal udbredelse. Arten forekommer fra Skotland i nordvest over Centraleuropa, Balkan og Skandinavien via Rusland til Sibirien, hvor den når Kamtchatka og Japan i øst samt Himalaya i syd. I Nordamerika findes den fra Alaska til Appalacherne og Newfoundland (Hultén & Fries 1986).;;;Grøntved 1948, Hartvig 2015, Hultén & Fries 1986, Pedersen og Løjtnant 1992, Pedersen & Faurholdt 2010;Undertiden ses individer af knærod, hvor bladenes overside er dekoreret med et system af hvidlige tegninger, som følger bladets netformede nervation. Sådanne planter kan ligefrem danne bestande, og det er nok en væsentlig grund til, at de ofte ses behandlet som en særlig varietet, 'var. ophioides'. Da den såkaldte varietet 'ophioides' ikke adskiller sig i andre karakterer fra hovedarten, er det formentlig bedre blot af betragte fænomenet som en del af artens variation (Pedersen & Faurholdt 2010). Knærod er fredet i Danmark.;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Grøntved 1948).
10062;2016;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Tæt vandaks kan sidst på sæsonen ofte danne tætte bevoksninger, der kan fylde hele vandmassen på voksestedet og derved have store udsving i bestandstørrelse og udbredelse. Den er forsvundet fra adskillige lokaliteter (Schou et al. 2017) bl.a. på grund af forringet habitatkvalitet.;;;Groenlandia densa;Tæt vandaks;National;;(L.) Fourr.;Potamogetonaceae;Zosterales;Karplanter;EN;B2abc;;Ferskvand;Vandløb, Sø og vandhul;Bæk, Vandløb, mellemstort;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;30;I forhold til Pedersen (1976) er tæt vandaks blevet sjældnere i Jylland i AFD (Hartvig 2015).;;True;;;Tæt vandaks er en arkæofyt. Den vokser i næringsrigt vand i grøfter, kanaler, vandløb, gamle mergelgrave og mølledamme men ikke i større søer. Arten kendes i dag fra Vidå- og Ribe Å-systemet, fra et vandløb ved Ringkøbing, et enkelt område i den nedre del af Gudenå-systemet, fra den indre del af Randers Fjord og Grund Fjord samt fra Subæk Mølle ved Viborg (Schou et al. 2017). Tæt vandaks er registreret på 13 lokaliteter i 8 ruder i AFD (Hartvig 2015).;Tæt vandaks forekommer naturligt i Vesteuropa fra Den iberiske Halvø over Frankrig til De britiske Øer med nordøstgrænse i Danmark og østgrænse i Tyskland. Der er spredte forekomster i Italien og på Balkan samt i Lilleasien og Nordvestafrika. Nordøstgrænsen for artens udbredelse går gennem Danmark (Hultén & Fries 1986).;;Synonym: Potamogeton densus L.;Hartvig 2015, Hultén & Fries 1986, Pedersen 1976, Schou et al. 2017;Tæt vandaks blomster over vandoverfladen vindbestøves, mens neddykkede blomster bestøves via små luftbobler, der frigives ved støvknappens åbning, og hvor pollen sætter sig fast på overfladen. Arten formerer sig vegetativt ved deling af jordstænglen. Planten overvintrer med bladbærende skud, mens turioner ikke udvikles . Hvor der er ringe vandbevægelse, danner den ofte tætte bevoksninger, der kan fylde hele vandmassen til langt hen i det sene efterår og vinterrens begyndelse. I vandløb danner den pudeformede bevoksninger med kompakte skud. Arten tåler nogen eutrofiering og er ret robust overfor okker (Schou et al. 2017).;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Pedersen 1976).
